O789,'Spar','Coffee Shop',10,'54 - 56 Donnybrook Road' 
O790,'Mario's','Restaurant',6,'290 Ballyfermot Road' 
O791,'Domino's Pizza','Fast Food',9,'39 Ranelagh Village' 
O792,'Dominos Pizza','Fast Food',7,'7 Sandford Road' 
O793,'Mario's','Restaurant',6,'290 Ballyfermot Road' 
O794,'The Orchid Szechuan Restaurant','Restaurant',4,'Unit 4 Cardiffsbridge Road Dunnes Stores S.C.' 
O795,'Rose Garden Chinese Restaurant','Restaurant',8,'183 Lower Kimmage Road' 
O796,'Swai Malaysian Restaurant','Restaurant',1,'471 South Circular Road' 
O797,'Mace McHugh','Coffee Shop',9,'Unit 1B The Campshires' 
O798,'Café Bar Deli','Restaurant',9,'St Stephens Green Shopping Centre' 
O799,'BoBos Burgers','Restaurant',6,'62 Ranelagh Village' 
O800,'McDonalds','Fast Food',6,'10-11 Grafton Street' 
O801,'Punjab Balti','Restaurant',6,'Unit 1 Swan Shopping Centre' 
O802,'Il Corvo Restaurant','Restaurant',9,'15 Ranelagh Village' 
O803,'Chilli Banana Restaurant','Restaurant',9,'98-100 Upper Drumcondra Road' 
O804,'Soikoth','Restaurant',3,'112 Upper Drumcondra Road' 
O805,'The Lobster Pot','Hotel',4,'43 Ballybough Road' 
O806,'New Welcome Chinese Restaurant','Restaurant',5,'9 Ballsbridge Terrace' 
O807,'Rocca Take Away','Fast Food',7,'18 May Park Malahide Road' 
O808,'Hanlons Bar','Bar',7,'60 Fassaugh Avenue' 
O809,'The Woolshed Bar & Grill','Restaurant',1,'Hanlons Corner' 
O810,'Mace Beaumont Ltd','Coffee Shop',9,'Unit 4 Parnell Centre' 
O811,'Harrys','Restaurant',9,'12-12a Shantalla Road' 
O812,'The Gigs Place','Restaurant',2,'22 Dawson Street' 
O813,'Drury Court Hotel','Hotel',2,'43 South Richmond Street' 
O814,'Il Fornaio','Coffee Shop',1,'28 Lower Stephens Street' 
O815,'Bank of Ireland','Coffee Shop',4,'24 East Essex Street' 
O816,'d','Restaurant',7,'Haddington Centre' 
O817,'Madigans','Bar',1,'7 Henrietta Place' 
O818,'The Horse Show House','Bar',4,'4 Lower Abbey Street' 
O819,'Arnotts Ltd','Restaurant',1,'32 Merrion Road' 
O820,'Town Bar & Grill','Restaurant',2,'12-15 Henry Street' 
O821,'Centra Ranelagh','Coffee Shop',6,'21 Kildare Street' 
O822,'Tippenyaki Restaurant','Restaurant',6,'The Triangle' 
O823,'Slatterys Bar','Bar',4,'Donaghmede Shopping Centre' 
O824,'Spar Cabra','Coffee Shop',7,'180 Crumlin Road' 
O825,'Boyers & Co. Ltd','Restaurant',1,'99a-101 New Cabra Road' 
O826,'Il Fornaio','Restaurant',5,'28 Lower Stephens Street' 
O827,'Bella Cuba Restaurant','Restaurant',4,'Chapelizod' 
O828,'Grand Canal Hotel','Hotel',4,'11 Ballsbridge Terrace' 
O829,'Burger King','Fast Food',9,'Dawson Street' 
O830,'Burger King','Fast Food',9,'Dawson Street' 
O831,'Burger King','Fast Food',5,'Dawson Street' 
O832,'Spar','Coffee Shop',4,'54 - 56 Donnybrook Road' 
O833,'Eno Wine Ltd','Restaurant',1,'131 Upper Leeson Street' 
O834,'Grand Central Bar','Restaurant',1,'Custom House Square' 
O835,'Gin Palace','Bar',1,'10-11 O'Connell Street' 
O836,'Jimmy Chung's Buffet Restaurant','Restaurant',1,'42 Middle Abbey Street' 
O837,'McDonalds','Fast Food',7,'10-11 Grafton Street' 
O838,'Londis','Coffee Shop',3,'Unit 3a Grand Canal Square' 
O839,'79 Inn','Bar',10,'5b East Road' 
O840,'Mizzoni Pizza Pasta Company','Fast Food',6,'367 Ballyfermot Road' 
O841,'Kingsland Restaurant','Restaurant',2,'200 Harolds Cross Road' 
O842,'Tasty Options','Coffee Shop',1,'15 Dame Street' 
O843,'Aurora Café Bar','Bar',1,'112 Lower Dorset Street' 
O844,'Castle Hotel','Hotel',1,'72/73 Upper Dorset Street' 
O845,'Stauntons on the Green','Hotel',2,'Great Denmark Street' 
O846,'Hotel St. George','Hotel',1,'83 St. Stephens Green' 
O847,'The 101 Talbot','Restaurant',1,'4 St. Pappins Road' 
O848,'The Crossbar Sports Bar','Bar',6,'Upstairs 101 Talbot Street' 
O849,'Red Rice Chinese Take Away','Fast Food',6,'236-238 Harolds Cross Road' 
O850,'The Cheese Pantry','Restaurant',9,'155 Lower Kimmage Road' 
O851,'Centra/Maxol','Coffee Shop',5,'104 Upper Drumcondra Road' 
O852,'Eurospar','Coffee Shop',4,'Unit 3 Trinity Plaza' 
O853,'MYO','Coffee Shop',4,'Gordon House' 
O854,'La Goona','Bar',1,'Excise Building' 
O855,'Londis','Coffee Shop',8,'Unit 3a Grand Canal Square' 
O856,'Jazz Chinese Restaurant','Restaurant',5,'82 South Circular Road' 
O857,'The Vintage Inn','Bar',4,'Beechpark Avenue' 
O858,'Chess Chinese Take Away','Fast Food',7,'74 Irishtown Road' 
O859,'d','Restaurant',1,'Unit No. 9 Cardiff Bridge Shopping Centre' 
O860,'D4 Hotels','Hotel',4,'Unit 9a Kings Court' 
O861,'Bellamys','Bar',4,'Pembroke Road' 
O862,'Taco Taco','Restaurant',1,'13-15 Ballsbridge Terrace' 
O863,'Montys of Rathgar','Restaurant',6,'Epicurean Foodhall' 
O864,'Zaytoon Restaurant','Restaurant',2,'88 Rathgar Road' 
O865,'The Portobello Hotel & Bar','Hotel',2,'44/45 Camden Street' 
O866,'Ming Chinese Take Away','Fast Food',5,'33 South Richmond Street' 
O867,'Mezza','Restaurant',2,'Old Lucan Road' 
O868,'The Canal Bank Café','Restaurant',4,'13 Parliament Street' 
O869,'91 Asia Buffet','Restaurant',1,'146 Upper Leeson Street' 
O870,'Murrays Bar','Coffee Shop',8,'26 Crumlin Road' 
O871,'Dropping Well','Bar',6,'1 Bow Bridge' 
O872,'m N Rice Indian Take Away','Fast Food',1,'7 Sundrive Road' 
O873,'The Brazen Head','Bar',8,'34 Lower Dorset Street' 
O874,'Space Chinese Take Away','Fast Food',9,'20 Lower Bridge Street' 
O875,'Oslo Bar','Bar',1,'13 Prospect Road' 
O876,'Kinara Restaurant','Restaurant',3,'Connolly Station' 
O877,'Food Inn Chinese Take Away','Fast Food',10,'318 Clontarf Road' 
O878,'Some Like it Hot','Fast Food',9,'365 Ballyfermot Road' 
O879,'Roly's Bistro','Restaurant',4,'50 Lower Drumcondra Road' 
O880,'Mace','Coffee Shop',8,'7 Ballsbridge Terrace' 
O881,'Carrick Hall Hotel & TK 2 Restaurant','Hotel',6,'578 South Circular Road' 
O882,'Cassidys Pub','Bar',2,'69 Orwell Road' 
O883,'Konkan Indian Restaurant','Restaurant',8,'42 Lower Camden Street' 
O884,'Manor Take Away Foods','Fast Food',7,'46 Upper Clanbrassil Street' 
O885,'Peppe Café','Restaurant',7,'47 Manor Street' 
O886,'Babylon','Restaurant',2,'31 North Brunswick Street' 
O887,'Rico's Take Away','Fast Food',2,'83 Lower Camden Street' 
O888,'Dergvale Hotel','Hotel',1,'26 South Richmond Street' 
O889,'Golden Mountain','Fast Food',9,'4 Gardiner Place' 
O890,'Centra','Coffee Shop',6,'3 Dawson St' 
O891,'Tribeca Restaurant','Restaurant',6,'280 Lower Rathmines Road' 
O892,'Spar','Coffee Shop',6,'54 - 56 Donnybrook Road' 
O893,'Lawn Kitchen Ailesbury Kitchen & Lansdowne Kitche','Coffee Shop',4,'64-66 Ranelagh Village' 
O894,'Spar','Coffee Shop',4,'54 - 56 Donnybrook Road' 
O895,'Zao Noodle Bar Ltd','Restaurant',9,'Shanowen Square Shanowen Road' 
O896,'Hampton Hotel','Hotel',4,'96b Omni Park Shopping Centre' 
O897,'Bon Espresso','Coffee Shop',2,'19-29 Morehampton road' 
O898,'Bon Espresso','Coffee Shop',2,'19-29 Morehampton road' 
O899,'Bon Espresso','Coffee Shop',2,'19-29 Morehampton road' 
O900,'The Loft Café','Coffee Shop',2,'1-2 Lower Mount Street' 
O901,'Rokoko','Coffee Shop',3,'32 Grafton Street' 
O902,'Carmines Carvery','Restaurant',3,'Eastpoint Business Park' 
O903,'Fountain Take Away','Fast Food',8,'4a Church Street' 
O904,'Whitehall Chinese Take Away','Fast Food',9,'125 James Street' 
O905,'Crispers Sandwich Bar','Coffee Shop',7,'404 Collins Avenue' 
O906,'The Joy of Coffee','Coffee Shop',2,'6 Berkeley Road' 
O907,'The Swedish Food Company','Coffee Shop',2,'22 St. Stephens Green' 
O908,'Little Caesars Palace','Restaurant',2,'24 Upper Baggot Street' 
O909,'Little Caesars of Terenure','Restaurant',6,'9 Cardiffsbridge Road' 
O910,'Pizza Max','Fast Food',3,'100 Lower Baggot Street' 
O911,'Four Star Pizza','Coffee Shop',3,'Unit 4 Heuston Station' 
O912,'Canaletto Restaurant','Restaurant',4,'7 Marino Mart' 
O913,'Uppercross House Hotel','Hotel',6,'71 Mespil Road' 
O914,'The Bagel Bar','Coffee Shop',1,'26-30 Upper Rathmines Road' 
O915,'Panama Bar','Bar',1,'Unit 5a Clarion Quay' 
O916,'Mace','Coffee Shop',7,'7 Ballsbridge Terrace' 
O917,'Flavours','Restaurant',4,'37 Kinvara Park' 
O918,'Spar','Coffee Shop',3,'54 - 56 Donnybrook Road' 
O919,'Four Seasons Hotel','Hotel',4,'Hilltop Shopping Centre' 
O920,'Kitty Kiernans','Bar',9,'Simmonscourt Road' 
O921,'New Bridge Chinese Take Away','Fast Food',5,'61-63 Collins Avenue' 
O922,'Beaumont House','Bar',9,'79 Iona Road' 
O923,'Late Shopper','Coffee Shop',6,'1 Shantalla road' 
O924,'Field & Vine','Coffee Shop',6,'153-155 Upper Rathmines Road' 
O925,'La Corte IFSC','Restaurant',1,'151 Upper Rathmines Road' 
O926,'Shebeen Chic','Restaurant',2,'Unit 5C Lower Mayor Street Custom Hse Square' 
O927,'Subway','Fast Food',7,'28 South Anne Street' 
O928,'Subway','Coffee Shop',7,'28 South Anne Street' 
O929,'King Kebab House','Fast Food',1,'Lidl Retail Pk Walkinstown Ave' 
O930,'Havana Tapas Bar Ltd','Restaurant',8,'The Novum Building' 
O931,'The Seabank House','Bar',3,'153-155 Crumlin Road' 
O932,'Le Cirk Hotel','Hotel',2,'127 East Wall Road' 
O933,'Bon Espresso','Coffee Shop',4,'19-29 Morehampton road' 
O934,'Hilton Dublin Kilmainham','Hotel',8,'9 Ballsbridge Terrace' 
O935,'The Jackson Court Hotel','Hotel',2,'Inchicore Road' 
O936,'Georgian Court','Hotel',1,'29/30 Harcourt Street' 
O937,'The Garden & Madison Bar','Restaurant',6,'77-79 Lower Gardiner Street' 
O938,'dd','Fast Food',7,'Donaghmede Shopping Centre' 
O939,'d','Fast Food',9,'101 Old County Road' 
O940,'Gala Service Station','Coffee Shop',8,'42 Main Street' 
O941,'Ely Chq','Restaurant',1,'3-6 Mount Brown' 
O942,'Jurys Croke Park Hotel','Hotel',3,'Custom House Quay' 
O943,'Spar','Coffee Shop',9,'54 - 56 Donnybrook Road' 
O944,'Spar','Coffee Shop',9,'54 - 56 Donnybrook Road' 
O945,'La Dolce Vita Restaurant','Fast Food',8,'72 Fassaugh Avenue' 
O946,'Sheries Ltd','Restaurant',1,'760 South Circular Road' 
O947,'Spar','Coffee Shop',1,'54 - 56 Donnybrook Road' 
O948,'Garibaldi','Fast Food',1,'Unit 2 Gandon House' 
O949,'the Hamburger Bar','Fast Food',5,'3 Talbot Street' 
O950,'Ali's Lido','Fast Food',5,'47 Kilbarrack Road' 
O951,'Spar','Coffee Shop',1,'54 - 56 Donnybrook Road' 
O952,'McCaugheys Newsagents Ltd','Coffee Shop',3,'Crumlin Shopping Centre' 
O953,'Hilan Chinese & Korean Restaurant','Restaurant',1,'113 Clonliffe Road' 
O954,'Airport Take Away','Fast Food',9,'Ballygall Road East' 
O955,'Spar','Coffee Shop',6,'54 - 56 Donnybrook Road' 
O956,'Spar','Coffee Shop',6,'54 - 56 Donnybrook Road' 
O957,'Spar','Coffee Shop',6,'54 - 56 Donnybrook Road' 
O958,'Bombay Pantry','Fast Food',3,'3 Talbot Street' 
O959,'Rainbow Chinese Take Away','Fast Food',7,'38 Philipsburgh Avenue' 
O960,'Messrs Maguire','Bar',2,'103 New Cabra Road' 
O961,'The Barge Inn','Bar',2,'1-2 Burgh Quay' 
O962,'Tramco','Restaurant',6,'42 Charlemont Street' 
O963,'Q Bar','Restaurant',2,'125 Lower Rathmines Road' 
O964,'Cinnamon Café','Restaurant',7,'O'Connell Bridge House' 
O965,'Centra','Coffee Shop',3,'3 Dawson St' 
O966,'The Admiral Restaurant','Bar',1,'Eastpoint Business Park' 
O967,'Themekong','Fast Food',9,'1 Marlborough Street' 
O968,'Bruno Take Away','Fast Food',7,'307 Swords Road' 
O969,'Sorrento Take Away','Fast Food',7,'2a Oxmantown Road' 
O970,'Coreana Supermarket','Fast Food',1,'10b Arbour Hill' 
O971,'d','Coffee Shop',9,'54 - 56 Donnybrook Road' 
O972,'The Pig's Ear Restaurant','Restaurant',2,'390 Collins Avenue' 
O973,'Antonio Take Away','Fast Food',7,'4 Nassau Street' 
O974,'Subway','Coffee Shop',2,'28 South Anne Street' 
O975,'Subway','Coffee Shop',2,'28 South Anne Street' 
O976,'Spar','Coffee Shop',6,'54 - 56 Donnybrook Road' 
O977,'Roddy Bolands Bar','Bar',6,'3-5 Orwell Road' 
O978,'Fortes Take Away','Fast Food',6,'Unit 17 - 18 Epicurean Foodhall' 
O979,'DNS','Coffee Shop',3,'Seamus Ennis Road' 
O980,'Broadway Pizza Parlour','Restaurant',1,'73 Ballybough Road' 
O981,'Peggy Kelly's','Coffee Shop',6,'10 Fitzmaurice Road' 
O982,'Day Today','Coffee Shop',5,'163 Harolds Cross Road' 
O983,'Lam's Chinese Take Away','Fast Food',10,'32 Brookwood Rise' 
O984,'Full House Restaurant','Restaurant',1,'Unit 47 Crumlin Shopping Centre' 
O985,'Centra','Coffee Shop',6,'3 Dawson St' 
O986,'Thai Restaurant','Restaurant',6,'197 Harolds Cross Road' 
O987,'Capri Take Away','Fast Food',6,'94 Terenure Road East' 
O988,'Ger's Deli','Coffee Shop',10,'40 Sundrive Road' 
O989,'New York Grill','Restaurant',1,'347b Ballyfermot Road' 
O990,'The O2 Dublin','Restaurant',1,'5 Excise Walk' 
O991,'Eddie Rockets','Fast Food',9,'Donnybrook' 
O992,'Eddie Rockets','Fast Food',9,'Donnybrook' 
O993,'Eddie Rockets','Fast Food',1,'Donnybrook' 
O994,'Centra Kimmage','Coffee Shop',6,'Lidl Shopping Centre' 
O995,'Starry Kitchen','Restaurant',9,'177 Lower Kimmage Road' 
O996,'Centra Frankfort Avenue','Coffee Shop',6,'110 Upper Drumcondra Road' 
O997,'Swords Garden (2)','Fast Food',5,'167 Upper Rathmines Road' 
O998,'Wun Loy Chinese Take Away','Fast Food',9,'5 Malahide Road' 
O999,'Mizzoni Pizza & Pasta Company','Fast Food',9,'Unit 2 Ballymun Civic Plaza' 
O1000,'Wilde & Green','Coffee Shop',6,'15 Prospect Road' 
O1001,'Tasty Hut','Fast Food',1,'237 Crumlin Road' 
O1002,'Ranelagh Take Away','Fast Food',6,'Unit 1 The Plaza' 
O1003,'Green Nineteen','Restaurant',2,'8 Field Terrace' 
O1004,'Hoang Ha Chinese','Fast Food',6,'19 Lower Camden Street' 
O1005,'Zen','Restaurant',6,'274 Harolds Cross' 
O1006,'Smyths','Bar',6,'89 Upper Rathmines Road' 
O1007,'londis','Coffee Shop',8,'Unit 3a Grand Canal Square' 
O1008,'Good Fortune Chinese Take Away','Fast Food',5,'3 Meath Mart' 
O1009,'Café Inna','Restaurant',6,'Unit 5 Greendale Shopping Centre' 
O1010,'J Mark Coffee Shop','Coffee Shop',2,'4 Milltown Centre' 
O1011,'Lin Kee Chinese Take Away','Fast Food',5,'Ormond Quay Lower' 
O1012,'Magic Wok Chinese','Fast Food',9,'89 Rosemount Avenue' 
O1013,'The Barristers Tea Room Restaurant','Restaurant',7,'83 Swords Road' 
O1014,'Café Sol Ltd','Coffee Shop',2,'The Four Courts' 
O1015,'Baxter & Green','Coffee Shop',2,'62-63 Dawson Street' 
O1016,'Café Sol','Coffee Shop',2,'Block 4 The Harcourt Centre' 
O1017,'d','Bar',9,'48 Main Street' 
O1018,'The Vaults Trading Ltd','Bar',1,'5 Prospect Road' 
O1019,'The Bagel Bar','Coffee Shop',9,'26-30 Upper Rathmines Road' 
O1020,'Botanic House','Bar',9,'Unit 12 Omni Park Shopping Centre' 
O1021,'The Epicenter Café Bar','Bar',3,'22-24 Botanic Road' 
O1022,'Bia Blasta','Coffee Shop',9,'Block E East Point Business Park' 
O1023,'Eddie Rockets','Fast Food',6,'Donnybrook' 
O1024,'Focus Ireland','Restaurant',2,'Unit 3-4 Terenure Place' 
O1025,'Ashling Hotel','Hotel',8,'15 Eustace Street' 
O1026,'Centra','Coffee Shop',5,'3 Dawson St' 
O1027,'Ho Ho Chinese Fast Food Restaurant','Fast Food',6,'157 Drimnagh Road' 
O1028,'The French Paradox','Restaurant',4,'Unit 6 Finglas Town Centre' 
O1029,'Riva Restaurant','Restaurant',2,'53 Shelbourne Road' 
O1030,'Chez Max','Restaurant',2,'' 
O1031,'Four Star Pizza','Fast Food',7,'Unit 4 Heuston Station' 
O1032,'Herbstreet Restaurant','Restaurant',2,'139b Phibsboro Road' 
O1033,'Tak Tai Ltd','Fast Food',8,'Unit 3-4 Hanover Quay' 
O1034,'Bamboo Café','Fast Food',9,'118 Ballygall Road West' 
O1035,'Four Courts Public Restaurant','Bar',7,'46 Lower Drumcondra Road' 
O1036,'Harry Ramsdens','Fast Food',1,'Four Courts' 
O1037,'B Borza','Fast Food',10,'Gallery Food Court Jervis Street Shopping Centre' 
O1038,'Cactus Jacks','Restaurant',1,'359 Ballyfermot Road' 
O1039,'Jade Chinese Restaurant','Restaurant',7,'Millenium Walkway' 
O1040,'St. Patricks College','Restaurant',9,'27 Little Mary Street' 
O1041,'Chili Club Restaurant','Restaurant',2,'Drumcondra' 
O1042,'PHQ','Fast Food',9,'1 Annes Lane' 
O1043,'Dominium S.A.','Restaurant',1,'96c Omni Shopping Centre' 
O1044,'Molloys Public House','Bar',1,'38 Talbot Street' 
O1045,'The Hut','Bar',7,'11 Cardiffsbridge Road' 
O1046,'Abrakebabra','Fast Food',9,'3 The Mall' 
O1047,'Starbucks Coffee Company','Coffee Shop',4,'Drumcondra Road Lower' 
O1048,'Lucky Dragon','Fast Food',7,'BT2 28-29 Grafton Street' 
O1049,'Day today','Coffee Shop',1,'163 Harolds Cross Road' 
O1050,'Nakuro Restaurant','Restaurant',8,'39 Amiens Street' 
O1051,'Tim Hortons','Fast Food',8,'Dublin Zoo' 
O1052,'Meerkat Restaurant','Restaurant',8,'Dublin Zoo' 
O1053,'The bagel Bar','Coffee Shop',6,'26-30 Upper Rathmines Road' 
O1054,'Slattery's Pub','Hotel',1,'95a Terenure Road East' 
O1055,'Cassidy's Hotel','Hotel',1,'129 Capel Street' 
O1056,'Centra','Coffee Shop',2,'3 Dawson St' 
O1057,'Gourmet Burger Ktchen','Restaurant',2,'Lighthouse Apts Church Road' 
O1058,'India Link','Fast Food',9,'Unit 1 Templebar Square' 
O1059,'The Lombard','Bar',2,'8 Shantalla Road' 
O1060,'The Clarendon Bar','Bar',2,'1-2 Lombard Street/44 Pearse Street' 
O1061,'Londis','Coffee Shop',8,'Unit 3a Grand Canal Square' 
O1062,'Pygmalion','Restaurant',2,'35 Parkgate Street' 
O1063,'Hanley At the Bar','Restaurant',7,'Unit 20 Powerscourt Townhouse Centre' 
O1064,'Centra','Coffee Shop',7,'3 Dawson St' 
O1065,'Centra','Coffee Shop',7,'3 Dawson St' 
O1066,'Express Train Chinese Restaurant & Take Away','Restaurant',8,'McGoverns Corner' 
O1067,'Genting Take Away','Fast Food',3,'71 Thomas Street' 
O1068,'Sarah's','Coffee Shop',9,'143 Church Road' 
O1069,'Macari Take Away','Fast Food',8,'147-149 Drimnagh Road' 
O1070,'Darios Take Away Foods','Fast Food',10,'84 Tyrconnell Road' 
O1071,'Sichuan House Chinese Restaurant','Restaurant',1,'55 Decies Road' 
O1072,'Blackboard Bistro','Restaurant',2,'100A Parnell Street' 
O1073,'Chuan Cai Restaurant','Restaurant',1,'257 Crumlin Road' 
O1074,'Centra','Coffee Shop',9,'3 Dawson St' 
O1075,'Porta Via Restaurant','Fast Food',6,'82 Shantalla Road' 
O1076,'Supermacs','Fast Food',2,'3 St Andrew St' 
O1077,'Calzone Café','Coffee Shop',2,'20 Main Street' 
O1078,'Lunch','Coffee Shop',2,'63 South William Street' 
O1079,'Millstone','Restaurant',2,'4 Lombard Street' 
O1080,'Galway Hooker Bar','Bar',8,'39 Dame Street' 
O1081,'Mizzonis Pizza & Pasta','Fast Food',9,'Heuston Station' 
O1082,'Café Conco','Restaurant',6,'35 Shanard Road' 
O1083,'Bewleys Hotel','Hotel',4,'93 Terenure Road North' 
O1084,'Sugar Loaf Bakery','Restaurant',8,'Merrion Road' 
O1085,'Nancy Hands Bar & Restaurant','Bar',8,'Unit 1 Heuston Station' 
O1086,'Café Togo Bistro','Coffee Shop',2,'30-32 Parkgate Street' 
O1087,'Mini Marche','Coffee Shop',6,'Unit 22 Powerscourt Townhouse Centre' 
O1088,'Rupsha Indian Restaurant','Restaurant',1,'144 Lower Rathmines Road' 
O1089,'McDonalds Artane Castle','Fast Food',5,'49 Lower Dorset Street' 
O1090,'McDonalds Coolock Retail Park','Fast Food',5,'Kilmore Road' 
O1091,'McDonalds','Fast Food',9,'10-11 Grafton Street' 
O1092,'Crystal Boat Seafood Restaurant','Restaurant',2,'Omni Park' 
O1093,'The Cake Café','Coffee Shop',8,'Gallery Quay' 
O1094,'Royal Tandoori Restaurant','Restaurant',6,'Daintree Building Pleasants Place' 
O1095,'Shangri-La Malaysian Chinese Restaurant','Restaurant',7,'95 Terenure Road North' 
O1096,'Londis Ballyfermot','Coffee Shop',10,'16 Stoneybatter' 
O1097,'Pearse Bistro','Coffee Shop',2,'3149 Ballyfermot Road' 
O1098,'Fresh','Coffee Shop',2,'77 Pearse Street' 
O1099,'Mace','Coffee Shop',1,'7 Ballsbridge Terrace' 
O1100,'Welcome City','Fast Food',1,'10 La Touche Road' 
O1101,'Cobblers Café','Coffee Shop',2,'66 Upper Dorset Street' 
O1102,'Milano Restaurant','Restaurant',2,'4 Leeson Lane' 
O1103,'Milano Restaurant','Restaurant',2,'4 Leeson Lane' 
O1104,'Milano Restaurant','Restaurant',2,'4 Leeson Lane' 
O1105,'Milano Restaurant','Restaurant',4,'4 Leeson Lane' 
O1106,'Milano Restaurant','Restaurant',2,'4 Leeson Lane' 
O1107,'Fusco Café','Fast Food',8,'Excise Walk' 
O1108,'McCabes Deli','Coffee Shop',1,'37 Meath Street' 
O1109,'Supermacs Restaurant','Fast Food',1,'37 Tara Street' 
O1110,'East Coffee Chop','Restaurant',4,'Lower O'Connell Street' 
O1111,'Millenium Chinese Take Away','Fast Food',7,'1st Floor Crows Pub' 
O1112,'Fusciardi Café','Fast Food',1,'Unit 7 Maple Centre' 
O1113,'Sunrise Take Away','Fast Food',7,'37 Upper Abbey Street' 
O1114,'Louie's Bistro','Restaurant',1,'88 Manor Street' 
O1115,'O'Shea's Merchant','Coffee Shop',8,'20 Mountjoy Square' 
O1116,'Chicken Hut','Coffee Shop',8,'12 Lower Bridge Street' 
O1117,'Spice and Rice Take Away','Coffee Shop',8,'Unit 4 Malpas Court' 
O1118,'Smyths Bar','Coffee Shop',3,'Unit 2 Malpas Court' 
O1119,'The Yacht Restaurant','Coffee Shop',3,'12 Fairview' 
O1120,'Café Corvo','Coffee Shop',3,'Clontarf Road' 
O1121,'The Half Moon Crepe Co','Coffee Shop',2,'322 Clontarf Road' 
O1122,'Beshoff','Coffee Shop',3,'5 Crown Alley' 
O1123,'O'Briens Irish Sandwich Bar','Coffee Shop',2,'Unit 22 Westbury Mall' 
O1124,'d','Coffee Shop',4,'Poppintree Industrial Estate' 
O1125,'Tolka House','Coffee Shop',9,'Unit 6 78 Walkinstown mall' 
O1126,'Paddy Cullen's Pub','Coffee Shop',4,'Glasnevin Hill' 
O1127,'Woodstock Café','Coffee Shop',7,'14 Merrion Road' 
O1128,'Hin Keng / Clontarf Court Hotel','Coffee Shop',3,'156 Phibsboro Road' 
O1129,'Bombay Pantry','Coffee Shop',6,'3 Talbot Street' 
O1130,'Alboschetto Restaurant','Coffee Shop',4,'Clonskeagh Road' 
O1131,'Lennox Café Bistro','Coffee Shop',8,'2 Merrion Road' 
O1132,'Hemmingways','Coffee Shop',4,'31 Lennox Street' 
O1133,'The Bad Ass Café','Coffee Shop',2,'2a Merrion Road' 
O1134,'Sans Sans Take Away','Coffee Shop',9,'9-11 Crown Alley' 
O1135,'Clarion Hotel','Coffee Shop',1,'240 Swords Road' 
O1136,'Oracle Corporation','Coffee Shop',3,'60 Glasnevin Hill' 
O1137,'Oracle Corporation','Coffee Shop',3,'60 Glasnevin Hill' 
O1138,'Wongs Chinese Restaurant','Coffee Shop',3,'168 Parnell Street' 
O1139,'The Chill Out Café','Coffee Shop',4,'Lucan' 
O1140,'Baan Thai Restaurant','Coffee Shop',4,'10a Merrion Road' 
O1141,'Cumiskeys','Coffee Shop',7,'16 Merrion Road' 
O1142,'Londis Manor Street','Coffee Shop',7,'Blackhorse Avenue' 
O1143,'Temple Bar Hotel','Coffee Shop',2,'Units 1-2 Norseman Court' 
O1144,'Rotunda Hospital','Coffee Shop',1,'Fleet Street' 
O1145,'Starbucks Coffee Co.','Coffee Shop',2,'Parnell Square' 
O1146,'Tillies Café','Coffee Shop',3,'1 College Green' 
O1147,'Dragon Taste House','Coffee Shop',8,'18 St. Gabriels Road' 
O1148,'The Morgan Hotel','Coffee Shop',2,'386 South Circular Road' 
O1149,'Gertrudes Café','Restaurant',2,'10-12 Fleet Street' 
O1150,'Forfas','Coffee Shop',2,'3-4 Bedford Row' 
O1151,'Centra','Coffee Shop',9,'3 Dawson St' 
O1152,'Nolan & Bennett','Coffee Shop',2,'34 Lower Drumcondra Road' 
O1153,'Mandarin House','Restaurant',1,'112A Lower Baggot Street' 
O1154,'The National Gallery Café','Restaurant',2,'179 Parnell Street' 
O1155,'Spar','Coffee Shop',1,'54 - 56 Donnybrook Road' 
O1156,'The Club Restaurant','Restaurant',7,'276 Glasnevin Avenue' 
O1157,'Soco Café','Coffee Shop',1,'35 Ravensdale Park' 
O1158,'Pizza Max','Fast Food',7,'100 Lower Baggot Street' 
O1159,'Mr. Chan Take Away','Fast Food',5,'25a Annamoe Terrace' 
O1160,'Langkawi Malaysian Restaurant','Restaurant',4,'36 Brookwood Rise' 
O1161,'The Townhouse Hotel','Hotel',1,'46 Upper Baggot Street' 
O1162,'Dada Restaurant','Restaurant',2,'47-48 Lower Gardiner Street' 
O1163,'Addison Lodge','Bar',9,'45 South William Street' 
O1164,'Howards Way','Restaurant',5,'27 Sundrive Road' 
O1165,'Dublin Castle Café','Coffee Shop',2,'207A Emmel Road' 
O1166,'Peckish Café','Coffee Shop',2,'Lower Castle Yard' 
O1167,'McDonalds','Fast Food',2,'10-11 Grafton Street' 
O1168,'Spar','Coffee Shop',7,'54 - 56 Donnybrook Road' 
O1169,'Hell','Fast Food',2,'Unit 5 Maple Shopping Centre' 
O1170,'d','Coffee Shop',8,'50 Sundrive Road' 
O1171,'Ely','Restaurant',2,'4 Essex Quay' 
O1172,'The Village','Bar',2,'22 Ely Place' 
O1173,'Bu Ali Tandoori','Restaurant',8,'26 Wexford Street' 
O1174,'Starry Night Chinese Restaurant','Fast Food',2,'28 Clanbrassil Street Lower' 
O1175,'Mace','Coffee Shop',8,'7 Ballsbridge Terrace' 
